OrderId,OrderDate,ProdId,CustId,Qty,IsHonored
957826,2023-06-26,22,36,8,False
957827,2023-06-26,21,98,8,False
957828,2023-06-26,17,84,1,True
957829,2023-06-26,9,9,14,False
957830,2023-06-26,26,37,8,False
957831,2023-06-26,19,58,15,False
957832,2023-06-26,23,65,6,False
957833,2023-06-26,27,95,25,False
957834,2023-06-26,25,18,6,False
957835,2023-06-26,16,44,15,False
957836,2023-06-26,2,33,14,False
957837,2023-06-26,27,89,20,False
957838,2023-06-26,26,83,8,False
957839,2023-06-26,32,84,25,False
957840,2023-06-26,32,85,2,False
957841,2023-06-26,2,47,14,False
957842,2023-06-26,29,92,5,False
957843,2023-06-26,32,27,12,False
957844,2023-06-26,33,72,2,False
957845,2023-06-26,24,86,8,False
957846,2023-06-26,10,88,14,False
957847,2023-06-26,11,31,10,False
957848,2023-06-26,3,80,5,False
957849,2023-06-26,25,43,14,False
957850,2023-06-26,36,66,25,False
957851,2023-06-26,16,12,14,False
957852,2023-06-26,39,52,15,False
957853,2023-06-26,14,84,1,False
957854,2023-06-26,22,62,6,False
957855,2023-06-26,5,94,20,False
957856,2023-06-26,18,85,8,False
957857,2023-06-26,19,88,1,False
957858,2023-06-26,37,79,5,False
957859,2023-06-26,37,50,5,False
957860,2023-06-26,28,61,1,True
957861,2023-06-26,9,4,1,True
957862,2023-06-26,3,44,2,True
957863,2023-06-26,24,71,15,False
957864,2023-06-26,17,5,6,False
957865,2023-06-26,25,42,6,False
957866,2023-06-26,5,94,12,False
957867,2023-06-26,26,75,14,False
957868,2023-06-26,27,60,20,False
957869,2023-06-26,24,4,12,False
957870,2023-06-26,31,48,15,False
957871,2023-06-26,15,45,10,False
957872,2023-06-26,13,76,20,False
957873,2023-06-26,17,50,8,False
957874,2023-06-26,2,15,15,False
957875,2023-06-26,17,58,25,False
957876,2023-06-26,20,80,12,False
957877,2023-06-26,36,82,10,False
957878,2023-06-26,10,43,8,False
957879,2023-06-26,5,93,12,False
957880,2023-06-26,32,36,12,False
957881,2023-06-26,36,52,12,False
957882,2023-06-26,30,4,6,False
957883,2023-06-26,31,82,8,False
957884,2023-06-26,13,21,12,False
957885,2023-06-26,28,19,25,False
957886,2023-06-26,13,25,5,False
957887,2023-06-26,8,62,6,False
957888,2023-06-26,22,42,20,False
957889,2023-06-26,4,57,2,False
957890,2023-06-26,18,24,10,False
957891,2023-06-26,25,13,10,False
957892,2023-06-26,34,41,15,False
957893,2023-06-26,13,26,1,False
957894,2023-06-26,37,43,25,False
957895,2023-06-26,11,48,14,False
957896,2023-06-26,16,58,1,False
957897,2023-06-26,20,56,2,False
957898,2023-06-26,38,29,8,False
957899,2023-06-26,21,95,8,False
957900,2023-06-26,28,73,14,False
957901,2023-06-26,11,20,2,False
957902,2023-06-26,28,2,25,False
957903,2023-06-26,31,72,10,False
957904,2023-06-26,20,75,1,True
957905,2023-06-26,23,83,25,False
957906,2023-06-26,3,44,10,False
957907,2023-06-26,8,92,10,False
957908,2023-06-26,8,83,1,False
957909,2023-06-26,38,47,15,False
957910,2023-06-26,17,78,20,False
957911,2023-06-26,15,25,25,False
957912,2023-06-26,24,97,6,False
957913,2023-06-26,34,80,12,False
957914,2023-06-26,2,99,5,False
957915,2023-06-26,12,13,12,False
957916,2023-06-26,19,94,12,False
