OrderId,OrderDate,ProdId,CustId,Qty,IsHonored
958691,2023-06-27,1,13,25,False
958692,2023-06-27,27,36,20,False
958693,2023-06-27,14,33,25,False
958694,2023-06-27,6,6,8,False
958695,2023-06-27,12,96,10,False
958696,2023-06-27,40,73,25,False
958697,2023-06-27,27,49,15,False
958698,2023-06-27,8,28,10,False
958699,2023-06-27,7,69,25,False
958700,2023-06-27,1,85,2,False
958701,2023-06-27,23,27,20,False
958702,2023-06-27,5,91,5,False
958703,2023-06-27,30,26,20,False
958704,2023-06-27,37,81,25,False
958705,2023-06-27,9,59,20,False
958706,2023-06-27,18,34,14,False
958707,2023-06-27,11,24,20,False
958708,2023-06-27,23,21,15,False
958709,2023-06-27,18,94,2,False
958710,2023-06-27,3,22,10,False
958711,2023-06-27,1,41,14,False
958712,2023-06-27,38,19,8,False
958713,2023-06-27,32,9,1,False
958714,2023-06-27,1,1,10,False
958715,2023-06-27,40,11,20,False
958716,2023-06-27,30,38,10,False
958717,2023-06-27,25,22,12,False
958718,2023-06-27,18,95,20,False
958719,2023-06-27,32,1,12,False
958720,2023-06-27,22,42,8,False
958721,2023-06-27,12,65,12,False
958722,2023-06-27,15,56,8,False
958723,2023-06-27,28,64,10,False
958724,2023-06-27,15,19,5,False
958725,2023-06-27,17,5,12,False
958726,2023-06-27,21,4,1,False
958727,2023-06-27,35,29,20,False
958728,2023-06-27,12,35,20,False
958729,2023-06-27,36,61,5,False
958730,2023-06-27,19,50,1,True
958731,2023-06-27,37,29,5,False
958732,2023-06-27,12,13,12,False
958733,2023-06-27,31,66,20,False
958734,2023-06-27,6,32,20,False
958735,2023-06-27,18,66,6,False
958736,2023-06-27,3,89,6,False
958737,2023-06-27,12,96,6,False
958738,2023-06-27,2,92,2,False
958739,2023-06-27,1,98,25,False
958740,2023-06-27,9,53,1,False
958741,2023-06-27,22,70,1,True
958742,2023-06-27,16,91,8,False
958743,2023-06-27,39,66,10,False
958744,2023-06-27,7,43,12,False
958745,2023-06-27,17,93,15,False
958746,2023-06-27,24,32,25,False
958747,2023-06-27,40,22,8,False
958748,2023-06-27,9,5,14,False
958749,2023-06-27,9,20,2,False
958750,2023-06-27,24,32,8,False
958751,2023-06-27,40,7,14,False
958752,2023-06-27,3,16,20,False
958753,2023-06-27,37,68,2,False
958754,2023-06-27,8,35,5,False
958755,2023-06-27,20,39,12,False
958756,2023-06-27,22,14,12,False
958757,2023-06-27,40,96,10,False
958758,2023-06-27,14,66,6,False
958759,2023-06-27,33,32,8,False
958760,2023-06-27,12,74,8,False
958761,2023-06-27,36,58,2,True
958762,2023-06-27,26,68,10,False
958763,2023-06-27,20,93,14,False
958764,2023-06-27,40,80,6,False
958765,2023-06-27,15,14,15,False
958766,2023-06-27,39,81,1,True
958767,2023-06-27,12,34,25,False
958768,2023-06-27,37,85,5,False
958769,2023-06-27,17,68,25,False
958770,2023-06-27,37,61,20,False
958771,2023-06-27,26,35,14,False
958772,2023-06-27,34,60,14,False
958773,2023-06-27,10,9,20,False
958774,2023-06-27,36,16,2,False
958775,2023-06-27,3,70,6,False
958776,2023-06-27,24,95,12,False
958777,2023-06-27,31,50,12,False
958778,2023-06-27,8,64,15,False
958779,2023-06-27,7,76,10,False
958780,2023-06-27,10,35,14,False
958781,2023-06-27,29,70,5,False
958782,2023-06-27,34,40,5,False
958783,2023-06-27,15,52,6,False
958784,2023-06-27,1,93,14,False
958785,2023-06-27,27,10,10,False
958786,2023-06-27,38,3,8,False
958787,2023-06-27,35,93,14,False
958788,2023-06-27,31,4,12,False
958789,2023-06-27,34,51,2,False
958790,2023-06-27,20,55,20,False
958791,2023-06-27,7,4,12,False
958792,2023-06-27,14,57,8,False
958793,2023-06-27,20,18,25,False
