OrderId,OrderDate,ProdId,CustId,Qty,IsHonored
946595,2023-06-15,27,28,15,False
946596,2023-06-15,24,86,14,False
946597,2023-06-15,14,67,8,False
946598,2023-06-15,7,31,1,False
946599,2023-06-15,31,14,15,False
946600,2023-06-15,38,95,8,False
946601,2023-06-15,1,73,1,False
946602,2023-06-15,3,51,25,False
946603,2023-06-15,28,91,25,False
946604,2023-06-15,19,27,15,False
946605,2023-06-15,12,17,20,False
946606,2023-06-15,4,96,10,False
946607,2023-06-15,38,67,20,False
946608,2023-06-15,15,30,12,False
946609,2023-06-15,16,12,8,False
946610,2023-06-15,3,5,5,False
946611,2023-06-15,22,67,14,False
946612,2023-06-15,34,16,5,False
946613,2023-06-15,30,8,14,False
946614,2023-06-15,32,69,5,False
946615,2023-06-15,4,47,12,False
946616,2023-06-15,22,65,20,False
946617,2023-06-15,39,12,14,False
946618,2023-06-15,31,2,14,False
946619,2023-06-15,11,92,5,False
946620,2023-06-15,26,68,20,False
946621,2023-06-15,38,4,15,False
946622,2023-06-15,32,12,1,False
946623,2023-06-15,19,24,20,False
946624,2023-06-15,36,5,6,False
946625,2023-06-15,19,46,5,False
946626,2023-06-15,23,55,10,False
946627,2023-06-15,32,2,12,False
946628,2023-06-15,4,28,12,False
946629,2023-06-15,3,36,5,False
946630,2023-06-15,11,47,1,True
946631,2023-06-15,20,94,2,True
946632,2023-06-15,32,1,20,False
946633,2023-06-15,26,78,5,False
946634,2023-06-15,20,30,10,False
946635,2023-06-15,15,57,5,False
946636,2023-06-15,39,66,14,False
946637,2023-06-15,13,66,20,False
946638,2023-06-15,25,81,15,False
946639,2023-06-15,40,30,14,False
946640,2023-06-15,6,45,20,False
946641,2023-06-15,25,53,14,False
946642,2023-06-15,15,12,25,False
946643,2023-06-15,33,72,5,False
946644,2023-06-15,20,44,15,False
946645,2023-06-15,37,63,8,False
946646,2023-06-15,19,61,15,False
946647,2023-06-15,3,14,5,False
946648,2023-06-15,1,89,14,False
946649,2023-06-15,40,54,10,False
946650,2023-06-15,23,47,5,False
946651,2023-06-15,7,44,10,False
946652,2023-06-15,8,96,5,False
946653,2023-06-15,35,89,14,False
946654,2023-06-15,3,64,12,False
946655,2023-06-15,37,83,8,False
946656,2023-06-15,25,61,20,False
946657,2023-06-15,30,41,15,False
946658,2023-06-15,39,84,6,False
946659,2023-06-15,33,59,2,True
946660,2023-06-15,21,99,6,False
946661,2023-06-15,22,63,2,False
946662,2023-06-15,31,18,8,False
946663,2023-06-15,20,73,20,False
946664,2023-06-15,36,99,10,False
946665,2023-06-15,2,54,20,False
946666,2023-06-15,37,47,6,False
946667,2023-06-15,13,82,10,False
946668,2023-06-15,17,95,2,False
946669,2023-06-15,4,88,1,True
946670,2023-06-15,26,87,2,True
946671,2023-06-15,6,74,14,False
946672,2023-06-15,24,1,6,False
946673,2023-06-15,14,11,5,False
946674,2023-06-15,2,34,20,False
946675,2023-06-15,21,70,1,False
946676,2023-06-15,36,4,5,False
946677,2023-06-15,12,64,20,False
946678,2023-06-15,5,82,15,False
946679,2023-06-15,26,8,1,False
946680,2023-06-15,29,51,15,False
946681,2023-06-15,2,45,14,False
946682,2023-06-15,29,44,25,False
946683,2023-06-15,3,84,5,False
946684,2023-06-15,34,81,12,False
946685,2023-06-15,8,80,10,False
946686,2023-06-15,7,69,14,False
946687,2023-06-15,17,37,20,False
946688,2023-06-15,9,99,10,False
